Date,Open,High,Low,Close,Adjsutment close,Volume
17-12-1999,0.018295164,0.01843049,0.017860357,0.01796608,0.018704842,1.015273655
20-12-1999,0.017711618,0.017380494,0.017017889,0.017076127,0.017823657,0.275740255
21-12-1999,0.017100287,0.018900253,0.017607632,0.01907856,0.019806323,0.358481957
22-12-1999,0.01918435,0.019563426,0.017972679,0.017938271,0.018677261,0.426739936
23-12-1999,0.018711946,0.019425276,0.019011761,0.019523512,0.020246857,0.084900523
27-12-1999,0.019851252,0.019508166,0.018197374,0.017660176,0.01840192,-0.129372225
28-12-1999,0.01751712,0.017380494,0.016287744,0.017159555,0.017906283,0.148134338
29-12-1999,0.016488956,0.018513381,0.016512439,0.018272035,0.019007764,0.277545814
30-12-1999,0.018878659,0.019370015,0.018365858,0.018105128,0.018842513,0.00643721
31-12-1999,0.018322949,0.018817362,0.018309696,0.019217607,0.019943994,-0.145425999
03-01-2000,0.020073536,0.023072657,0.019292567,0.023278043,0.02396437,1.158226823
04-01-2000,0.021574053,0.022243702,0.019067922,0.01907856,0.019806323,1.076152393
05-01-2000,0.019573347,0.022216072,0.01988231,0.019745988,0.020467153,2.008174079
06-01-2000,0.020629296,0.020641053,0.016287744,0.015741171,0.01650188,1.971905895
07-01-2000,0.016350029,0.017988407,0.016512439,0.017743604,0.018484546,0.895164733
10-01-2000,0.018795303,0.018541011,0.016175421,0.016964889,0.017713509,1.050521306
11-01-2000,0.016099959,0.017269973,0.014265841,0.014739979,0.015510547,0.827927287
12-01-2000,0.015683127,0.015556803,0.012468533,0.012264785,0.013059767,2.701194711
13-01-2000,0.015453871,0.016993622,0.01516447,0.016519887,0.017272917,2.89960994
14-01-2000,0.017906117,0.018541011,0.018253535,0.018160747,0.018897557,0.64858818
18-01-2000,0.018350735,0.02019897,0.018730905,0.019718178,0.020439631,0.889708805
19-01-2000,0.020406962,0.021414747,0.020050793,0.020886277,0.021596215,1.374972401
20-01-2000,0.024797371,0.027051649,0.024600149,0.02397333,0.024652781,5.69783382
21-01-2000,0.024241611,0.023846351,0.023111778,0.022999948,0.023689029,1.01849226
24-01-2000,0.021657409,0.023183177,0.0208371,0.020747229,0.021458545,0.82557221
25-01-2000,0.020129107,0.023349008,0.019601504,0.02341709,0.024102041,1.02277065
26-01-2000,0.022352097,0.023818721,0.022915214,0.022499327,0.023193333,0.567220273
27-01-2000,0.021824122,0.023293748,0.021679568,0.022415899,0.023110766,0.472546182
28-01-2000,0.021546267,0.022354223,0.018815197,0.018689177,0.019420776,0.764143954
31-01-2000,0.018350735,0.019259445,0.016063099,0.01963475,0.020357005,1.739577558
01-02-2000,0.019684489,0.019756838,0.018534341,0.018077318,0.01881499,0.395064151
02-02-2000,0.018239593,0.018485751,0.017186373,0.01743765,0.018181624,0.907293379
03-02-2000,0.018045044,0.019425276,0.018646663,0.019440083,0.02016429,0.945838138
04-02-2000,0.019656703,0.0219674,0.020163115,0.021525945,0.022229581,0.77105218
07-02-2000,0.021462911,0.023846351,0.021202198,0.024223615,0.0249006,0.826239482
08-02-2000,0.024130469,0.024675306,0.023589198,0.024585189,0.025258625,0.712607021
09-02-2000,0.02418604,0.025117438,0.024122729,0.023583947,0.024267234,0.329632265
10-02-2000,0.02363033,0.02368057,0.023027536,0.02397333,0.024652781,0.342310429
11-02-2000,0.023963756,0.023791091,0.022241229,0.021859659,0.022559967,0.024335795
14-02-2000,0.022046406,0.024564785,0.022409713,0.025002331,0.025671636,0.568554817
15-02-2000,0.024686229,0.026360895,0.025358375,0.026420715,0.027076039,0.982812845
16-02-2000,0.025797699,0.02555957,0.023982326,0.024251425,0.024928181,0.606079042
17-02-2000,0.024658443,0.024399004,0.024431666,0.024585189,0.025258625,0.295051885
18-02-2000,0.024408374,0.024343744,0.023420664,0.022972138,0.023661507,0.09859922
22-02-2000,0.022407668,0.025034548,0.021539165,0.024112377,0.02479051,0.760454334
23-02-2000,0.023790072,0.025946393,0.023476825,0.025196998,0.02586441,0.938498148
24-02-2000,0.0256032,0.026001653,0.023813843,0.024731164,0.025403132,0.599720335
25-02-2000,0.02449173,0.025062178,0.023083697,0.022582756,0.023275959,0.153629517
28-02-2000,0.022407668,0.024177963,0.022297391,0.023862092,0.024542633,0.431136079
29-02-2000,0.02393597,0.025172698,0.02417889,0.024473951,0.025148477,0.57353973
01-03-2000,0.02615896,0.031721446,0.026846747,0.031454533,0.032060168,3.054927262
02-03-2000,0.029910253,0.029897755,0.027829617,0.027755671,0.028397817,0.371317126
03-03-2000,0.028965446,0.030029024,0.027520731,0.030425532,0.031041371,0.413747761
06-03-2000,0.029465635,0.030422778,0.029767278,0.02939653,0.030022516,0.018408851
07-03-2000,0.029660134,0.029676714,0.028026181,0.028145003,0.028783306,0.237273998
08-03-2000,0.02807626,0.028129325,0.026874827,0.027755671,0.028397817,0.231033045
09-03-2000,0.027187074,0.028599038,0.026734424,0.027866909,0.028507965,0.250266173
10-03-2000,0.027548335,0.029897755,0.02797002,0.02942434,0.030050038,0.151745455
13-03-2000,0.027742834,0.029262212,0.027296036,0.027449716,0.028094895,0.34572529
14-03-2000,0.027339894,0.028267476,0.024824794,0.024307044,0.024983225,0.782474303
15-03-2000,0.024852942,0.026499046,0.024880955,0.025196998,0.02586441,0.835149523
16-03-2000,0.0256032,0.02727274,0.025049439,0.027560954,0.028204984,0.605568776
17-03-2000,0.026853648,0.028599038,0.027352197,0.029090576,0.029719535,0.349532664
20-03-2000,0.028354165,0.029151691,0.028587843,0.028200622,0.028838351,-0.002865344
21-03-2000,0.027937332,0.033793858,0.028250876,0.033512585,0.034097937,1.118033511
22-03-2000,0.032480562,0.037164987,0.03271594,0.037628639,0.038173358,1.271074259
23-03-2000,0.036579173,0.039817632,0.036507071,0.036349353,0.036906684,1.252037387
24-03-2000,0.036773672,0.036971526,0.034485118,0.035181254,0.035750158,0.846728651
27-03-2000,0.034634088,0.037330768,0.035102941,0.035570637,0.036135706,0.258901455
28-03-2000,0.034467325,0.036114941,0.035215263,0.035375971,0.035942932,-0.008203518
29-03-2000,0.035412132,0.034982054,0.033733937,0.033957587,0.034538529,0.121011702
30-03-2000,0.032827881,0.03420836,0.029963893,0.02942434,0.030050038,0.73278218
31-03-2000,0.030104751,0.034014899,0.030216618,0.033901968,0.034483485,0.698555062
03-04-2000,0.033689281,0.035009684,0.03176115,0.032789488,0.033381945,0.431960356
04-04-2000,0.032411098,0.032135948,0.02606044,0.030119627,0.030738449,1.594661826
05-04-2000,0.029674026,0.032080688,0.029317989,0.031482392,0.032087749,0.884409882
06-04-2000,0.031521912,0.032799122,0.028980972,0.029174054,0.029802219,0.190368717
07-04-2000,0.030021395,0.031638556,0.029991973,0.032094201,0.032693534,0.130117999
10-04-2000,0.031994266,0.032025427,0.029654956,0.029090576,0.029719535,0.024375046
11-04-2000,0.028354165,0.028543778,0.026650132,0.026615382,0.027268813,1.179344013
12-04-2000,0.026353459,0.025946393,0.020724777,0.022082135,0.022780263,2.578769963
13-04-2000,0.023018999,0.026388525,0.022353552,0.024112377,0.02479051,1.13730589
14-04-2000,0.022046406,0.025504261,0.022578196,0.023250233,0.023936848,1.62021441
17-04-2000,0.022129813,0.028129325,0.022606277,0.028590005,0.029223898,0.715825626
18-04-2000,0.028354165,0.029428043,0.027239875,0.029924961,0.030545734,0.650511493
19-04-2000,0.029548992,0.030920121,0.027408358,0.027366288,0.028012269,1.103392783
20-04-2000,0.028437521,0.028488518,0.026200843,0.026365096,0.027020995,1.811211147
24-04-2000,0.024575087,0.026609567,0.025161811,0.027088193,0.027736928,0.835188774
25-04-2000,0.027742834,0.030256997,0.028447441,0.030564579,0.031178983,0.653023575
26-04-2000,0.02974349,0.029925386,0.027520731,0.027449716,0.028094895,0.566356745
27-04-2000,0.025547629,0.029483303,0.025983193,0.029869292,0.030490572,0.425091382
28-04-2000,0.029965824,0.029704344,0.028110423,0.028673434,0.029306524,0.155160317
01-05-2000,0.028965446,0.028654348,0.028363199,0.028784672,0.029416672,0.073203641
02-05-2000,0.028242973,0.029151691,0.026397407,0.025920094,0.026580344,0.109079312
03-05-2000,0.026325673,0.026941129,0.023757681,0.024668617,0.025341251,0.997021809
04-05-2000,0.024630658,0.024288483,0.023280261,0.022721803,0.02341363,0.680617226
05-05-2000,0.022713308,0.024067442,0.023350463,0.023806473,0.024487588,0.276054265
08-05-2000,0.023282961,0.02359768,0.023027536,0.022471518,0.023165811,-0.071515835
09-05-2000,0.022491024,0.022520053,0.020724777,0.020385656,0.021100519,0.426975443
10-05-2000,0.019712274,0.019756838,0.017972679,0.017660176,0.01840192,1.155753993
11-05-2000,0.018517448,0.019425276,0.018085052,0.019217607,0.019943994,1.031876947
12-05-2000,0.020573725,0.022188442,0.020675611,0.021359088,0.02206433,0.356087628
15-05-2000,0.021490696,0.021110815,0.018590502,0.018411082,0.019145435,1.659858205
16-05-2000,0.019913744,0.021552898,0.019769987,0.020496894,0.021210668,0.824080661
17-05-2000,0.019517776,0.019176554,0.018702825,0.018577939,0.019310627,0.675632314
18-05-2000,0.019239921,0.019729207,0.018815197,0.018299844,0.019035286,0.590417781
19-05-2000,0.017572691,0.017214713,0.015557598,0.015296219,0.016061288,1.87621127
22-05-2000,0.015127417,0.014783109,0.012243888,0.013488453,0.014271337,1.928219218
23-05-2000,0.013682471,0.014617279,0.012075405,0.011652926,0.012453981,1.094404239
24-05-2000,0.011765121,0.013014629,0.01089592,0.012487261,0.013280063,1.658209651
25-05-2000,0.012793284,0.014299531,0.012243888,0.012299522,0.013094184,0.705973554
26-05-2000,0.012570951,0.01306989,0.011906921,0.011903212,0.0127018,-0.084665015
30-05-2000,0.012404238,0.012296195,0.010334308,0.012431642,0.013225018,1.77945686
31-05-2000,0.012070811,0.013677803,0.011261018,0.010846401,0.011655422,0.799744867
01-06-2000,0.00979225,0.012931739,0.009716485,0.013126929,0.013913429,2.448063195
02-06-2000,0.015127417,0.017435754,0.013591857,0.014656551,0.015427922,2.059082992
05-06-2000,0.014932868,0.015446233,0.013900743,0.014100311,0.014877181,0.414807546
06-06-2000,0.01433548,0.016109407,0.014181599,0.014795598,0.015565592,1.122076393
07-06-2000,0.015071846,0.016219928,0.014771292,0.016436458,0.017190291,0.461595074
08-06-2000,0.016850218,0.016883101,0.015445276,0.015657743,0.016419254,0.116419302
09-06-2000,0.016461171,0.01663443,0.016006938,0.016074935,0.016832324,0.164894635
12-06-2000,0.016294458,0.015971256,0.014434325,0.014044692,0.014822136,0.297995731
13-06-2000,0.013988111,0.015197562,0.013226759,0.015518695,0.016281584,0.512189976
14-06-2000,0.015544199,0.015888366,0.014097358,0.013710978,0.014491692,0.252817506
15-06-2000,0.014015897,0.014617279,0.013591857,0.014573123,0.015345354,0.151627702
16-06-2000,0.015016225,0.014783109,0.013619937,0.014044692,0.014822136,0.344351495
19-06-2000,0.013710256,0.0166068,0.013956904,0.016464268,0.017217814,0.661305596
20-06-2000,0.017239215,0.019287075,0.017804196,0.01852232,0.019255583,1.037646886
21-06-2000,0.018350735,0.02368057,0.018815197,0.022972138,0.023661507,0.997728332
22-06-2000,0.023018999,0.024288483,0.021735729,0.021303419,0.022009227,0.919618281
23-06-2000,0.021268362,0.021635789,0.019264487,0.019467893,0.020191812,-0.001197164
26-06-2000,0.020129107,0.021746359,0.020443972,0.021637183,0.022339729,-0.069926159
27-06-2000,0.021268362,0.022409483,0.019994632,0.019523512,0.020246857,-0.00643721
28-06-2000,0.02085158,0.022298962,0.01988231,0.021915278,0.02261507,0.284297034
29-06-2000,0.020629296,0.021027925,0.019489131,0.01907856,0.019806323,-0.005769938
30-06-2000,0.020406962,0.02191214,0.020050793,0.020079751,0.020797656,0.412805731
03-07-2000,0.019795681,0.021359487,0.020443972,0.020914086,0.021623738,-0.471290141
05-07-2000,0.020796009,0.022133181,0.019208325,0.019412274,0.020136767,0.209955106
06-07-2000,0.020129107,0.02014371,0.018197374,0.019579131,0.02030196,0.36531168
07-07-2000,0.020212463,0.021801619,0.020443972,0.021915278,0.02261507,0.204302922
10-07-2000,0.021546267,0.024841136,0.021904212,0.024307044,0.024983225,0.674592155
11-07-2000,0.024130469,0.025725352,0.023420664,0.024140187,0.024817974,0.534759463
12-07-2000,0.025130797,0.025449,0.024263132,0.025864475,0.026525299,0.070534553
13-07-2000,0.025464273,0.026941129,0.022802891,0.023750854,0.024432543,0.842332507
14-07-2000,0.024241611,0.025504261,0.024712472,0.024807665,0.025478921,-0.05267522
17-07-2000,0.025241989,0.02533848,0.024937116,0.025363904,0.026029662,0.191683635
18-07-2000,0.025464273,0.02539374,0.024712472,0.024418282,0.025093374,0.396359444
19-07-2000,0.02251881,0.023570049,0.020106954,0.020357846,0.021072997,0.88513603
20-07-2000,0.022352097,0.023791091,0.022241229,0.022527137,0.023220856,0.912121286
21-07-2000,0.021782444,0.022520053,0.021174117,0.021136562,0.021844034,-0.031793538
24-07-2000,0.020184678,0.0200884,0.016287744,0.016798032,0.017548316,0.724971175
25-07-2000,0.018184022,0.018098928,0.017691873,0.018021699,0.018759887,0.022078846
26-07-2000,0.017767189,0.018651581,0.017860357,0.018021699,0.018759887,0.018094841
27-07-2000,0.017906117,0.020420011,0.018422019,0.019745988,0.020467153,0.314285013
28-07-2000,0.019934608,0.019756838,0.015726132,0.016464268,0.017217814,0.114201604
31-07-2000,0.017155858,0.018983143,0.017411068,0.018689177,0.019420776,-0.175256973
01-08-2000,0.018184022,0.018568641,0.017860357,0.017354222,0.018098998,-0.23839266
02-08-2000,0.017016931,0.017491015,0.016006938,0.015518695,0.016281584,-0.150528666
03-08-2000,0.013960326,0.015833105,0.013367212,0.016186173,0.016942472,0.471682653
04-08-2000,0.017433763,0.018651581,0.015220631,0.015629933,0.016391732,0.202615117
07-08-2000,0.016016603,0.01671732,0.016006938,0.016130554,0.016887428,-0.06293943
08-08-2000,0.016072174,0.015777845,0.015220631,0.015073693,0.015840991,-0.100345902
09-08-2000,0.016238887,0.016164667,0.016063099,0.015741171,0.01650188,0.610965827
10-08-2000,0.016127745,0.016164667,0.016175421,0.01579679,0.016556925,0.162637686
11-08-2000,0.015099631,0.015777845,0.014546647,0.015908078,0.016667131,0.114770748
14-08-2000,0.015766483,0.015501543,0.015220631,0.015351838,0.016116391,-0.170487942
15-08-2000,0.015460843,0.015722585,0.015389115,0.015018074,0.015785888,-0.319289552
16-08-2000,0.015127417,0.01666206,0.015669971,0.016631125,0.017383065,-0.215999804
17-08-2000,0.016461171,0.019701577,0.017017889,0.019245417,0.019971574,0.229875132
18-08-2000,0.019128779,0.019148924,0.018422019,0.01796608,0.018704842,-0.053028482
21-08-2000,0.018128401,0.018927883,0.018197374,0.018411082,0.019145435,-0.248264357
22-08-2000,0.018461877,0.020033139,0.018871358,0.019467893,0.020191812,0.250560557
23-08-2000,0.019212135,0.021746359,0.019489131,0.02180404,0.022504922,0.110590486
24-08-2000,0.022060299,0.023404268,0.021567245,0.023403186,0.02408825,0.369590069
25-08-2000,0.023685901,0.024177963,0.024263132,0.024028949,0.024707884,0.452626156
28-08-2000,0.024352753,0.025504261,0.024880955,0.025141379,0.025809307,0.53864534
29-08-2000,0.024908513,0.025891133,0.025442617,0.02614262,0.026800698,0.216313814
30-08-2000,0.025908841,0.026388525,0.026355286,0.026420715,0.027076039,0.280666291
31-08-2000,0.025881055,0.027714823,0.026565891,0.027700052,0.028342772,0.750994775
01-09-2000,0.027965118,0.029593824,0.028531682,0.029924961,0.030545734,0.180712901
05-09-2000,0.029159994,0.030035906,0.029542634,0.029034957,0.02966449,0.327100557
06-09-2000,0.028020689,0.028488518,0.025498778,0.025475142,0.02613981,0.526026053
07-09-2000,0.026020033,0.028654348,0.025948118,0.028645624,0.029279001,0.042607266
08-09-2000,0.028242973,0.027825344,0.026172762,0.025864475,0.026525299,-0.03430562
11-09-2000,0.025630986,0.026720087,0.025835745,0.025475142,0.02613981,-0.062821677
12-09-2000,0.024436159,0.026443786,0.024824794,0.024863284,0.025533966,-0.060662856
13-09-2000,0.023908185,0.025946393,0.024600149,0.02508576,0.025754262,0.352829772
14-09-2000,0.025519844,0.026056914,0.02465631,0.024070663,0.024749197,0.775369821
15-09-2000,0.024797371,0.024785876,0.022353552,0.02262447,0.023317272,0.663091529
18-09-2000,0.022574381,0.027051649,0.023083697,0.027449716,0.028094895,0.76830459
19-09-2000,0.026575743,0.026830608,0.026228924,0.026810098,0.027461587,0.232014327
20-09-2000,0.026270102,0.027659563,0.026228924,0.027797385,0.028439129,0.077383902
21-09-2000,0.025464273,0.026056914,0.023252181,0.023917711,0.024597736,1.069538552
22-09-2000,0.018184022,0.019701577,0.018534341,0.019912894,0.020632405,1.827264922
25-09-2000,0.020351391,0.022409483,0.02038781,0.021080943,0.02178893,0.806908226
26-09-2000,0.02085158,0.021746359,0.019769987,0.019245417,0.019971574,0.300095675
27-09-2000,0.019462205,0.019977879,0.016961728,0.017020508,0.017768612,0.69023379
28-09-2000,0.017294786,0.020917404,0.016849406,0.021080943,0.02178893,2.713519613
29-09-2000,-0.001489413,-0.001022391,-0.003594566,-0.003615484,-0.002663831,25.29020926
02-10-2000,-0.002823167,-0.003011862,-0.005279502,-0.004950389,-0.00398555,7.778348012
03-10-2000,-0.004379255,-0.004559251,-0.006458987,-0.006674678,-0.005692816,6.423236759
04-10-2000,-0.006657816,-0.005664557,-0.006739792,-0.005506629,-0.00453629,4.418281284
05-10-2000,-0.005657488,-0.005001383,-0.00662747,-0.006897203,-0.005913171,2.340004416
06-10-2000,-0.006379961,-0.006382991,-0.007526099,-0.006785965,-0.005803023,1.427588745
09-10-2000,-0.006435532,-0.006438252,-0.007413777,-0.007175298,-0.006188512,1.374697642
10-10-2000,-0.007324718,-0.006825074,-0.007975439,-0.007954014,-0.006959549,1.702504722
11-10-2000,-0.008658522,-0.008096161,-0.009211035,-0.009066494,-0.00806103,3.480450408
12-10-2000,-0.008491809,-0.008261942,-0.008874068,-0.00873273,-0.007730585,3.454662316
13-10-2000,-0.00854738,-0.007101425,-0.008424728,-0.006897203,-0.005913171,3.653332679
16-10-2000,-0.006713387,-0.00610664,-0.007189132,-0.007397774,-0.00640875,2.15485612
17-10-2000,-0.007269147,-0.007267206,-0.008705534,-0.008621492,-0.007620437,1.389259868
18-10-2000,-0.009269853,-0.008040901,-0.009548052,-0.008621492,-0.007620437,2.204234232
19-10-2000,-0.009519923,-0.009146157,-0.00994118,-0.009678302,-0.008666815,4.560920443
20-10-2000,-0.009603279,-0.008648814,-0.009379518,-0.009177732,-0.008171178,2.053528936
23-10-2000,-0.008533487,-0.008482984,-0.008930229,-0.008399016,-0.007400141,1.212530972
24-10-2000,-0.008158333,-0.008206682,-0.00949184,-0.009733921,-0.00872186,2.09974732
25-10-2000,-0.009603279,-0.00969881,-0.009828858,-0.010067685,-0.009052362,1.607418492
26-10-2000,-0.009825563,-0.009975112,-0.010671325,-0.010067685,-0.009052362,1.810269117
27-10-2000,-0.009769992,-0.00969881,-0.010334358,-0.010012066,-0.008997259,1.889654834
30-10-2000,-0.009547708,-0.009035637,-0.009548052,-0.009344589,-0.008336371,1.520575031
31-10-2000,-0.008991948,-0.008759335,-0.009098712,-0.009122113,-0.008116074,2.385123764
01-11-2000,-0.009269853,-0.008206682,-0.008930229,-0.008287778,-0.007289993,1.296901602
02-11-2000,-0.007769336,-0.006825074,-0.007469938,-0.006674678,-0.005692816,1.350616981
03-11-2000,-0.006102106,-0.006327731,-0.006683631,-0.006730346,-0.005747919,1.088222162
06-11-2000,-0.006602245,-0.006659293,-0.007638421,-0.007453393,-0.006463853,0.659460786
07-11-2000,-0.00743586,-0.007377727,-0.007694583,-0.007564681,-0.006574059,0.338738562
08-11-2000,-0.007547052,-0.007709289,-0.008593211,-0.008677111,-0.007675482,0.759728185
09-11-2000,-0.008880806,-0.008538293,-0.009267196,-0.008565873,-0.007565334,0.95158845
10-11-2000,-0.009339317,-0.009090897,-0.009267196,-0.009567064,-0.008556667,0.760297328
13-11-2000,-0.009881184,-0.008980376,-0.009997341,-0.00928897,-0.008281326,0.793817923
14-11-2000,-0.008825235,-0.008538293,-0.008817906,-0.008510254,-0.007510289,0.713863062
15-11-2000,-0.008741879,-0.008814595,-0.009098712,-0.008843968,-0.007840675,0.270029193
16-11-2000,-0.009214282,-0.009146157,-0.009435679,-0.009622683,-0.008611712,0.119382774
17-11-2000,-0.009492137,-0.00964355,-0.009997341,-0.010067685,-0.009052362,0.844157692
20-11-2000,-0.010020112,-0.009422509,-0.009997341,-0.009678302,-0.008666815,0.71058558
21-11-2000,-0.009492137,-0.009422509,-0.009548052,-0.00978954,-0.008776963,0.338699311
22-11-2000,-0.009825563,-0.009754071,-0.009885019,-0.010067685,-0.009052362,0.263631234
24-11-2000,-0.009783885,-0.009422509,-0.00949184,-0.009344589,-0.008336371,-0.155513578
27-11-2000,-0.008880806,-0.009035637,-0.009772697,-0.009900828,-0.008887111,0.187444496
28-11-2000,-0.009936755,-0.009864591,-0.010278147,-0.010484828,-0.009465374,0.223653804
29-11-2000,-0.01046468,-0.010472505,-0.01089597,-0.01090202,-0.009878444,1.005264578
30-11-2000,-0.011715127,-0.011633071,-0.011906972,-0.011847593,-0.010814674,2.117783284
01-12-2000,-0.011437272,-0.011190939,-0.011289149,-0.011346972,-0.010319036,0.632220396
04-12-2000,-0.011270509,-0.011467241,-0.011626116,-0.011680736,-0.010649481,0.582508648
05-12-2000,-0.011492843,-0.011246199,-0.011682277,-0.011402641,-0.01037414,1.432220396
06-12-2000,-0.01354907,-0.013401501,-0.013816552,-0.013794407,-0.012742295,4.097402056
07-12-2000,-0.013715783,-0.013512022,-0.013816552,-0.013794407,-0.012742295,0.713568677
08-12-2000,-0.013382357,-0.01312515,-0.013423373,-0.013126929,-0.012081406,0.807163359
11-12-2000,-0.013048931,-0.01306989,-0.013030245,-0.013015691,-0.011971258,0.445796433
12-12-2000,-0.01299336,-0.012517286,-0.012917923,-0.012848784,-0.011806007,0.634163334
13-12-2000,-0.012715455,-0.012904109,-0.013030245,-0.013182548,-0.012136451,0.489169099
14-12-2000,-0.013187859,-0.01318046,-0.013423373,-0.013683119,-0.012632088,0.203302014
15-12-2000,-0.013604641,-0.013677803,-0.013816552,-0.014016883,-0.012962591,1.081647573
18-12-2000,-0.013604641,-0.013733063,-0.013872713,-0.013850026,-0.012797339,0.422304541
19-12-2000,-0.013771404,-0.01318046,-0.013816552,-0.014072502,-0.013017636,0.591222432
20-12-2000,-0.014299329,-0.013733063,-0.014153519,-0.013738788,-0.01268725,1.261732453
21-12-2000,-0.013882546,-0.013401501,-0.013928874,-0.014016883,-0.012962591,0.566121237
22-12-2000,-0.013993688,-0.013401501,-0.01370423,-0.013182548,-0.012136451,0.395123028
26-12-2000,-0.013326786,-0.013401501,-0.013591907,-0.013460643,-0.01241185,0.040330692
27-12-2000,-0.01379919,-0.013567282,-0.013648068,-0.013349405,-0.012301702,0.421107377
28-12-2000,-0.013771404,-0.013456762,-0.013535746,-0.013349405,-0.012301702,0.35000368
29-12-2000,-0.013493499,-0.013401501,-0.013367212,-0.013293786,-0.012246599,1.489546893
02-01-2001,-0.013326786,-0.01318046,-0.013311051,-0.013293786,-0.012246599,0.865647769
03-01-2001,-0.013660212,-0.011909373,-0.013423373,-0.011958831,-0.010924822,2.143983514
04-01-2001,-0.010423001,-0.010306724,-0.011289149,-0.011346972,-0.010319036,1.87175625
05-01-2001,-0.011492843,-0.011301459,-0.011963133,-0.011958831,-0.010924822,0.725618821
08-01-2001,-0.011492843,-0.011646886,-0.012075455,-0.011791974,-0.010759629,0.590143022
09-01-2001,-0.011603985,-0.011066603,-0.011513793,-0.011235734,-0.010208888,1.344434904
10-01-2001,-0.011715127,-0.011633071,-0.011963133,-0.011791974,-0.010759629,1.315879597
11-01-2001,-0.012104124,-0.010306724,-0.011794599,-0.010512637,-0.009492896,2.097235238
12-01-2001,-0.010659228,-0.010748806,-0.011064454,-0.011235734,-0.010208888,0.764242082
16-01-2001,-0.011048225,-0.010527765,-0.011120665,-0.011291353,-0.010263933,0.353300787
17-01-2001,-0.010937083,-0.011135678,-0.011569954,-0.011569498,-0.010539333,2.227392488
18-01-2001,-0.010714799,-0.010085682,-0.010559003,-0.009900828,-0.008887111,3.580639305
19-01-2001,-0.009269853,-0.009367248,-0.009604213,-0.009177732,-0.008171178,2.00236489
22-01-2001,-0.009603279,-0.009311988,-0.009828858,-0.009400207,-0.008391474,1.100507813
23-01-2001,-0.009380995,-0.008151421,-0.009267196,-0.008287778,-0.007289993,2.362868287
24-01-2001,-0.008213904,-0.008372463,-0.008817906,-0.008287778,-0.007289993,1.793587322
25-01-2001,-0.008269475,-0.008482984,-0.008649373,-0.008788349,-0.00778563,0.996707799
26-01-2001,-0.009214282,-0.009146157,-0.009267196,-0.009122113,-0.008116074,0.97256826
29-01-2001,-0.009158711,-0.007432987,-0.008817906,-0.007230917,-0.006243557,2.278752791
30-01-2001,-0.007380289,-0.007211946,-0.007638421,-0.007175298,-0.006188512,1.707136374
31-01-2001,-0.00743586,-0.006769814,-0.007132921,-0.007286536,-0.00629866,1.841297255
01-02-2001,-0.008158333,-0.007654029,-0.007975439,-0.007731538,-0.006739252,0.576110689
02-02-2001,-0.007769336,-0.007267206,-0.007975439,-0.00817649,-0.007179786,0.778137036
05-02-2001,-0.008325096,-0.008482984,-0.008649373,-0.008565873,-0.007565334,0.283197998
06-02-2001,-0.008630737,-0.007750784,-0.008424728,-0.007731538,-0.006739252,0.902092584
07-02-2001,-0.008186119,-0.008206682,-0.008593211,-0.008065252,-0.007069697,0.660893457
08-02-2001,-0.008269475,-0.008040901,-0.008256244,-0.008065252,-0.007069697,1.397698894
09-02-2001,-0.008325096,-0.008261942,-0.009604213,-0.009511445,-0.008501563,1.348477786
12-02-2001,-0.009603279,-0.008980376,-0.00949184,-0.009010825,-0.008005926,0.241159875
13-02-2001,-0.008825235,-0.008593554,-0.009323357,-0.009511445,-0.008501563,0.111316635
14-02-2001,-0.009492137,-0.009311988,-0.009772697,-0.009177732,-0.008171178,0.363820131
15-02-2001,-0.009047519,-0.008482984,-0.008705534,-0.008677111,-0.007675482,0.371866644
16-02-2001,-0.00965885,-0.009422509,-0.009548052,-0.009622683,-0.008611712,0.205382332
20-02-2001,-0.009492137,-0.009477769,-0.010053502,-0.010234542,-0.009217555,0.384054167
21-02-2001,-0.010325752,-0.009035637,-0.009997341,-0.009733921,-0.00872186,0.648176042
22-02-2001,-0.009603279,-0.009533029,-0.010221986,-0.00978954,-0.008776963,0.79432819
23-02-2001,-0.009992326,-0.009975112,-0.009997341,-0.00978954,-0.008776963,0.310359885
26-02-2001,-0.009603279,-0.009256678,-0.009716535,-0.009177732,-0.008171178,0.003964379
27-02-2001,-0.009408781,-0.009477769,-0.009604213,-0.00928897,-0.008281326,0.501886515
28-02-2001,-0.009325424,-0.009477769,-0.010109663,-0.010290161,-0.0092726,1.061629419
01-03-2001,-0.010714799,-0.010085682,-0.010952131,-0.009845209,-0.008832066,0.438613448
02-03-2001,-0.010270181,-0.008593554,-0.009997341,-0.009400207,-0.008391474,0.704050242
05-03-2001,-0.009325424,-0.008538293,-0.009098712,-0.008399016,-0.007400141,0.416573854
06-03-2001,-0.008130548,-0.007156686,-0.007806905,-0.007397774,-0.00640875,1.84514388
07-03-2001,-0.007602623,-0.007543508,-0.007750744,-0.0076203,-0.006629104,0.750798518
08-03-2001,-0.008158333,-0.00798564,-0.0080316,-0.008009633,-0.007014593,-0.001570051
09-03-2001,-0.008213904,-0.008372463,-0.008424728,-0.008510254,-0.007510289,0.328827613
12-03-2001,-0.009047519,-0.009090897,-0.010109663,-0.009956447,-0.008942214,0.650845129
13-03-2001,-0.009769992,-0.009367248,-0.010053502,-0.009122113,-0.008116074,0.834168241
